category,tercile,era,window,N,mean_car,median_car,std_car,t_stat,p_value,pct_positive,fdr_survivor
Change in Management,t1,2025-2026,20d,431,0.006810802765872159,-0.009283302532222093,0.11400259069980176,1.2402870752790662,0.21486923120425805,46.403712296983755,False
Change in Management,t1,2025-2026,2d,431,-0.002334481936202703,-0.0033114219863616956,0.03154807194607193,-1.5362303126734682,0.12448190401684475,44.08352668213457,False
Change in Management,t1,2025-2026,5d,431,-0.002232309172496539,-0.003725400494687614,0.048011188112711156,-0.9652738154538208,0.3344076832920255,46.17169373549884,False
Change in Management,t2,2020-2022,20d,10,-0.028954308236320316,-0.02433061201143405,0.08174335071148267,-1.1201102145239465,0.2626667983550647,20.0,False
Change in Management,t2,2020-2022,2d,10,-0.015367073018641386,-0.01808995582523948,0.012066693629184281,-4.027196944115252,5.644575087709724e-05,20.0,True
Change in Management,t2,2020-2022,5d,10,-0.0018894629122025441,-0.0293113313182935,0.06269661221792751,-0.09530030643771045,0.9240762992612588,30.0,False
Change in Management,t2,2023-2024,20d,406,-0.007664466035700098,-0.02078517491708043,0.11135523375469474,-1.3868653154812216,0.16548283590421808,40.39408866995074,False
Change in Management,t2,2023-2024,2d,406,-0.0066470240740464795,-0.007335907663221286,0.029910349253392064,-4.477842193961454,7.540130417506172e-06,35.714285714285715,True
Change in Management,t2,2023-2024,5d,406,-0.00806526424047988,-0.012690905523586482,0.04824258403442585,-3.368612496549213,0.0007554756002197294,36.94581280788177,True
Change in Management,t2,2025-2026,20d,578,-0.008194065253490547,-0.019135821309942014,0.08791305762350327,-2.240835376872308,0.025036740477877854,39.273356401384085,True
Change in Management,t2,2025-2026,2d,578,-0.0061581880747025135,-0.006007535287120169,0.029750787298644756,-4.976435787292583,6.476574768732561e-07,37.71626297577855,True
Change in Management,t2,2025-2026,5d,578,-0.007447798701192097,-0.00790102004778237,0.043164668161733526,-4.148235871777147,3.3504710519719235e-05,41.522491349480966,True
Change in Management,t3,2020-2022,20d,12,-0.0638089379876844,-0.09453104587455369,0.10117226878059689,-2.184794784257662,0.028903896653659028,25.0,True
Change in Management,t3,2020-2022,2d,12,-0.005089259312819523,-0.012023667063549681,0.027654859419507925,-0.6374905450778336,0.5238053666728819,33.33333333333333,False
Change in Management,t3,2020-2022,5d,12,-0.019150695826201065,-0.01406350451368854,0.04500866873408793,-1.473937314931323,0.1404984696579088,41.66666666666667,False
Change in Management,t3,2023-2024,20d,537,-0.015864230303945983,-0.017889166106052512,0.08325194019604762,-4.415824302067637,1.0062579370741481e-05,39.66480446927375,True
Change in Management,t3,2023-2024,2d,537,-0.0036889076815024248,-0.006889863691476927,0.032473078212483186,-2.632458122059702,0.00847694727788174,38.361266294227185,True
Change in Management,t3,2023-2024,5d,537,-0.00604814260312342,-0.009923405210726433,0.04487084122508605,-3.123524765070856,0.0017869882621893817,38.91992551210428,True
Change in Management,t3,2025-2026,20d,605,-0.012874077062629552,-0.015306043658368962,0.08342259683742577,-3.7958591324221707,0.0001471330307603385,41.81818181818181,True
Change in Management,t3,2025-2026,2d,605,-0.0006493094204680909,-0.003125276249616449,0.028467499575813494,-0.5610222276825204,0.5747823844594069,42.4793388429752,False
Change in Management,t3,2025-2026,5d,605,-0.002481532341684685,-0.004139569668361709,0.03835857566979865,-1.5912380473537926,0.11155601331089726,45.78512396694215,False
Closure of trading window,t1,2020-2022,20d,611,0.004094116668695689,-0.014398436480049126,0.11211286225564697,0.9026624556473826,0.3667050682283143,42.88052373158756,False
Closure of trading window,t1,2020-2022,2d,611,-0.0033517976853573643,-0.0077864522398951586,0.03439211543756666,-2.409015043390176,0.015995638635255487,38.1342062193126,True
Closure of trading window,t1,2020-2022,5d,611,-0.0021027303752424184,-0.009495152375702531,0.05548428246247406,-0.9367726865239803,0.348875497880323,43.37152209492635,False
Closure of trading window,t2,2020-2022,20d,383,-0.0177152327799119,-0.018451100501687856,0.09192940262575149,-3.771306350023508,0.00016239515714938052,38.38120104438642,True
Closure of trading window,t2,2020-2022,2d,383,-0.004300139058582199,-0.00663260314826819,0.02951220033341956,-2.851545441535978,0.004350726713729977,40.2088772845953,True
Closure of trading window,t2,2020-2022,5d,383,-0.005187153745202642,-0.007896615495807113,0.04729548905180042,-2.146390744337708,0.03184181714887713,41.77545691906005,True
Closure of trading window,t3,2020-2022,20d,235,-0.004295492621784902,-0.008528294637817568,0.10253247804591399,-0.6422224083274595,0.520728785450908,46.808510638297875,False
Closure of trading window,t3,2020-2022,2d,235,-0.0020037010227792248,-0.002027227653872754,0.028595693338239525,-1.0741531836648035,0.28275403121560483,46.808510638297875,False
Closure of trading window,t3,2020-2022,5d,235,-0.004403012338615282,-0.004682550536736274,0.04313442881240448,-1.5648034038845602,0.11762901338928047,44.25531914893617,False
Copy of Newspaper Publication,t1,2020-2022,20d,1817,-0.00719086095954088,-0.03169424536213361,0.135190141552639,-2.267322680134829,0.023370520964029858,37.80957622454596,True
Copy of Newspaper Publication,t1,2020-2022,2d,1817,-0.005486836303917415,-0.010079911306687506,0.03775498910183891,-6.194769021926544,5.837056430122134e-10,36.15850302696753,True
Copy of Newspaper Publication,t1,2020-2022,5d,1817,-0.006706871418317749,-0.015304617113015118,0.06132981519516677,-4.6615010663826695,3.1391144149756893e-06,37.9746835443038,True
Copy of Newspaper Publication,t1,2023-2024,20d,2567,0.004686286792488041,-0.01908614468272296,0.12373514283362223,1.9188840522913588,0.05499900933690549,42.189326061550446,True
Copy of Newspaper Publication,t1,2023-2024,2d,2567,-0.0025629588622904896,-0.007146838150656976,0.03728031232563692,-3.4831728588935067,0.0004955083092596982,39.34553954031944,True
Copy of Newspaper Publication,t1,2023-2024,5d,2567,-0.0018571995227388445,-0.010481024872193934,0.058732165543629776,-1.6021216288573614,0.10912871602299222,41.25438254772107,False
Copy of Newspaper Publication,t1,2025-2026,20d,2139,0.00024551913185726326,-0.015794677118728728,0.10794826568826323,0.10519014718284558,0.9162249287570183,43.431510051425896,False
Copy of Newspaper Publication,t1,2025-2026,2d,2139,-0.0014213257258891005,-0.0050656959234858245,0.03782741101602661,-1.7377703811737215,0.08225128158533232,43.19775596072931,False
Copy of Newspaper Publication,t1,2025-2026,5d,2139,-0.0024367172852839047,-0.00891754579074533,0.05537651461221522,-2.035096083437808,0.04184120600636909,41.09396914446003,True
Copy of Newspaper Publication,t2,2020-2022,20d,1033,-0.012420040299052621,-0.027332180264274974,0.11342686165508718,-3.519307781335798,0.00043267444091339756,38.915779283639885,True
Copy of Newspaper Publication,t2,2020-2022,2d,1033,-0.003423339292577164,-0.00680604544953245,0.03246507079513536,-3.3890950673914397,0.0007012369429841048,40.36786060019361,True
Copy of Newspaper Publication,t2,2020-2022,5d,1033,-0.005586944233742927,-0.010645303715289156,0.05008165548556418,-3.5854677526933383,0.0003364745804264227,40.85188770571152,True
Copy of Newspaper Publication,t2,2023-2024,20d,2516,-0.008473373885744729,-0.019758769676007204,0.09524386321101014,-4.462463590933538,8.102269861552024e-06,40.30206677265501,True
Copy of Newspaper Publication,t2,2023-2024,2d,2516,-0.004539496221934656,-0.0063913143678748785,0.030458736171064513,-7.475686804808033,7.680167345227947e-14,39.268680445151034,True
Copy of Newspaper Publication,t2,2023-2024,5d,2516,-0.0054493758754266975,-0.010396728210848027,0.04853329959551676,-5.631995054850555,1.7813679257835258e-08,39.7456279809221,True
Copy of Newspaper Publication,t2,2025-2026,20d,2601,-0.01054082936441361,-0.017189617899113108,0.09126479312534119,-5.890357926377915,3.853600499632008e-09,41.138023836985774,True
Copy of Newspaper Publication,t2,2025-2026,2d,2601,-0.004263156634242021,-0.005557610017990489,0.03168973834983218,-6.860927217074813,6.8415016252494644e-12,40.44598231449443,True
Copy of Newspaper Publication,t2,2025-2026,5d,2601,-0.006565188846288851,-0.009279458601802792,0.04715319965022225,-7.100782844948535,1.2405216866816096e-12,39.715494040753555,True
Copy of Newspaper Publication,t3,2020-2022,20d,1174,-0.024427786646557568,-0.03454437303936275,0.10211968204061125,-8.196127632274283,2.4825474349722976e-16,35.00851788756388,True
Copy of Newspaper Publication,t3,2020-2022,2d,1174,-0.0033348143735431103,-0.005791471481189581,0.029079558827699747,-3.929324532166504,8.518480982138736e-05,38.58603066439523,True
Copy of Newspaper Publication,t3,2020-2022,5d,1174,-0.007702152141838941,-0.012510816067223485,0.04891517938160386,-5.39513717025494,6.847122303877809e-08,38.67120954003408,True
Copy of Newspaper Publication,t3,2023-2024,20d,2131,-0.021683411768029633,-0.027417627788599352,0.07706920162457069,-12.987886416948315,1.4333085922320643e-38,34.4439230408259,True
Copy of Newspaper Publication,t3,2023-2024,2d,2131,-0.004156370839569255,-0.005544809125985872,0.027203067916460412,-7.053231335259716,1.748098599441683e-12,39.41811356170812,True
Copy of Newspaper Publication,t3,2023-2024,5d,2131,-0.0087118105736773,-0.010509518180062849,0.03949793389872754,-10.181828319036361,2.3902752981063182e-24,37.91647114030972,True
Copy of Newspaper Publication,t3,2025-2026,20d,2140,-0.009818381875977646,-0.014034238717160474,0.0875854988709447,-5.185786087254542,2.1510559978581612e-07,41.77570093457944,True
Copy of Newspaper Publication,t3,2025-2026,2d,2140,-0.0022059792683323054,-0.002394565154815065,0.025350234540663423,-4.025560254500582,5.683982312583254e-05,45.140186915887845,True
Copy of Newspaper Publication,t3,2025-2026,5d,2140,-0.00254420067527219,-0.0035249646691533076,0.03802989759946498,-3.094803605938222,0.001969432562555418,46.308411214953274,True
Credit Rating,t1,2020-2022,20d,601,0.0006898583916689387,-0.026783149536493633,0.14429506038643086,0.11720488775804751,0.9066976937465342,40.59900166389351,False
Credit Rating,t1,2020-2022,2d,601,-0.004091206532164426,-0.0085152541873591,0.041265840452805146,-2.4305129835495265,0.015077465840821425,37.770382695507486,True
Credit Rating,t1,2020-2022,5d,601,-0.0034504586519402266,-0.013527886509191678,0.07074642797047903,-1.195665082391576,0.23182728271002695,39.767054908485854,False
Credit Rating,t1,2023-2024,20d,382,-0.00018298267970087435,-0.0179027508460185,0.12130121912835648,-0.029483327668484244,0.9764791157548028,43.97905759162304,False
Credit Rating,t1,2023-2024,2d,382,-0.00572543411764224,-0.00827932397150577,0.03223141270579483,-3.471848469948347,0.0005168880056134214,35.602094240837694,True
Credit Rating,t1,2023-2024,5d,382,-0.0074096270716942,-0.014506526374330586,0.053393851972005205,-2.712294096634796,0.006681927965640132,37.17277486910995,True
Credit Rating,t1,2025-2026,20d,212,0.0017432805842017933,-0.013424865069659009,0.10362625830648428,0.24494321088584656,0.8065004031255003,44.339622641509436,False
Credit Rating,t1,2025-2026,2d,212,-0.0022594823610083566,-0.004740870874280545,0.0336946238897409,-0.9763741500637549,0.32887908670120103,41.509433962264154,False
Credit Rating,t1,2025-2026,5d,212,-0.002307451294340646,-0.00652142955439905,0.048466199306981934,-0.693204716984792,0.48818108841022645,40.09433962264151,False
Credit Rating,t2,2020-2022,20d,377,-0.011162547764732859,-0.021988787118701003,0.12237862539536823,-1.7710402631619224,0.07655400653274483,41.37931034482759,False
Credit Rating,t2,2020-2022,2d,377,-0.0028967997359496435,-0.005950492451968992,0.03916115213121547,-1.4362620552243477,0.1509277869617967,37.93103448275862,False
Credit Rating,t2,2020-2022,5d,377,-0.006097970252257283,-0.010781082126899544,0.05401147826088623,-2.1921482073369014,0.028368806818021265,40.84880636604775,True
Credit Rating,t2,2023-2024,20d,535,-0.02074452858594248,-0.036422655245790914,0.09831388536716164,-4.880514431327831,1.058094704171716e-06,34.39252336448598,True
Credit Rating,t2,2023-2024,2d,535,-0.004936249720490688,-0.005602536589091489,0.02718899659309961,-4.199338009188196,2.676964615432651e-05,37.00934579439252,True
Credit Rating,t2,2023-2024,5d,535,-0.006088819890199659,-0.010967122241384297,0.047754131076863895,-2.9491650022972036,0.0031863380665306377,36.44859813084112,True
Credit Rating,t2,2025-2026,20d,360,-0.003091052026858055,-0.012451236339041882,0.08954923864975249,-0.65493118099079,0.5125120635409377,43.611111111111114,False
Credit Rating,t2,2025-2026,2d,360,-0.00012061171729369707,-0.000780440871058885,0.027701485098769515,-0.08261096568487103,0.934160881726386,48.333333333333336,False
Credit Rating,t2,2025-2026,5d,360,0.0003883863780616395,-0.0033102160345164777,0.04102700405346335,0.17961617162065538,0.8574539080463461,46.666666666666664,False
Credit Rating,t3,2020-2022,20d,418,-0.011347722250100323,-0.02279468788695732,0.1252608137672776,-1.8521732577299737,0.06400094758059771,41.866028708133975,False
Credit Rating,t3,2020-2022,2d,418,-0.005289106454341621,-0.006100344293374804,0.040657821537147316,-2.659661360002692,0.00782192522858156,43.0622009569378,True
Credit Rating,t3,2020-2022,5d,418,-0.00776027564412747,-0.007727544984231116,0.10570380437272768,-1.5009791871640463,0.13336094482631444,41.14832535885167,False
Credit Rating,t3,2023-2024,20d,451,-0.015596104953655626,-0.023909397931853094,0.08492106334325951,-3.900219025372183,9.610570401490355e-05,34.811529933481154,True
Credit Rating,t3,2023-2024,2d,451,-0.004307309901789014,-0.006512001455305061,0.0266364490015752,-3.4341405316308715,0.0005944359256390319,35.69844789356985,True
Credit Rating,t3,2023-2024,5d,451,-0.007984373724404085,-0.011995404744727045,0.039654482396889776,-4.27599158859401,1.9028840791429635e-05,39.24611973392461,True
Credit Rating,t3,2025-2026,20d,337,0.0010909821925256047,0.0004980205463849252,0.08578335687410435,0.23346918931624192,0.8153970918907333,50.445103857566764,False
Credit Rating,t3,2025-2026,2d,337,0.0008334772235651079,-0.0015240020293814105,0.030322900243267087,0.504589198582004,0.6138473979230846,47.18100890207715,False
Credit Rating,t3,2025-2026,5d,337,0.002210797551342621,0.0014518993597418817,0.043265297166818026,0.9380462126253067,0.3482206616390616,51.33531157270029,False
Disclosure under SEBI Takeover Regulations,t1,2020-2022,20d,1175,0.006215687356870571,-0.01143870914055889,0.13278409204678737,1.604582482959235,0.10858571896565516,45.276595744680854,False
Disclosure under SEBI Takeover Regulations,t1,2020-2022,2d,1175,-0.001011221735080298,-0.005430370957146602,0.042006446789706636,-0.825181307863862,0.40926866391621985,43.06382978723404,False
Disclosure under SEBI Takeover Regulations,t1,2020-2022,5d,1175,0.0028197018817305327,-0.006853180605237763,0.07161155865329222,1.3497054484483495,0.1771104839769737,43.91489361702128,False
Disclosure under SEBI Takeover Regulations,t1,2023-2024,20d,695,0.00396144500856136,-0.01814102905252657,0.1162248417994115,0.8985599759612629,0.36888708555093985,44.172661870503596,False
Disclosure under SEBI Takeover Regulations,t1,2023-2024,2d,695,-0.004152142964020884,-0.009694172581808824,0.03581972415274554,-3.0559233981701306,0.0022436857014879186,37.985611510791365,True
Disclosure under SEBI Takeover Regulations,t1,2023-2024,5d,695,-0.00047857361485282657,-0.012448903021954782,0.0621471777368249,-0.20301108033210627,0.8391263716926111,37.26618705035971,False
Disclosure under SEBI Takeover Regulations,t1,2025-2026,20d,683,0.020739026359741352,-0.0059940372440127065,0.12362789973442925,4.384117892758799,1.1645669677758296e-05,48.75549048316252,True
Disclosure under SEBI Takeover Regulations,t1,2025-2026,2d,683,0.003211616902455974,-0.0025586872086302836,0.03817727305781746,2.198513731806009,0.027912517093110996,46.85212298682284,True
Disclosure under SEBI Takeover Regulations,t1,2025-2026,5d,683,0.005682423561800688,-0.0011175248643628954,0.057428156281967686,2.585943791222565,0.009711276584342425,49.194729136163986,True
Disclosure under SEBI Takeover Regulations,t2,2020-2022,20d,893,-0.025314665947319993,-0.0385339060884633,0.09623963525234831,-7.860387600405438,3.829466172658823e-15,34.1545352743561,True
Disclosure under SEBI Takeover Regulations,t2,2020-2022,2d,893,-0.005768351662628696,-0.006436685749436899,0.0330164224276433,-5.220924896421189,1.7803173558561336e-07,38.18589025755879,True
Disclosure under SEBI Takeover Regulations,t2,2020-2022,5d,893,-0.013783081699476426,-0.019328302182606727,0.05151988379318335,-7.994608208025882,1.2998655233768039e-15,32.13885778275476,True
Disclosure under SEBI Takeover Regulations,t2,2023-2024,20d,479,-0.009708908151897941,-0.025781939029089207,0.08816076077537684,-2.4102540432824657,0.015941415946462905,37.78705636743215,True
Disclosure under SEBI Takeover Regulations,t2,2023-2024,2d,479,0.00013795907978453732,-0.0036012544792211054,0.03135676753830113,0.09629123551606718,0.9232892717869517,42.79749478079332,False
Disclosure under SEBI Takeover Regulations,t2,2023-2024,5d,479,0.00043905370517090947,-0.003985516358717023,0.047448641294684346,0.20251706393813587,0.8395125196888557,43.21503131524008,False
Disclosure under SEBI Takeover Regulations,t2,2025-2026,20d,674,-0.009204075151413802,-0.017510031732995257,0.10205042930565981,-2.341505963743753,0.01920611911318207,40.20771513353116,True
Disclosure under SEBI Takeover Regulations,t2,2025-2026,2d,674,-0.002313018363483192,-0.006221822213065664,0.03382932462755487,-1.775070888022002,0.07588618314000659,39.762611275964396,False
Disclosure under SEBI Takeover Regulations,t2,2025-2026,5d,674,-0.0006637122754007652,-0.007817808423937311,0.05220890091014909,-0.3300389886711936,0.7413705024155111,42.433234421364986,False
Disclosure under SEBI Takeover Regulations,t3,2020-2022,20d,640,-0.02798055257900578,-0.029358853891979897,0.10636706848669639,-6.654862456857005,2.835651094046226e-11,34.53125,True
Disclosure under SEBI Takeover Regulations,t3,2020-2022,2d,640,-0.008123328702644376,-0.01145461115452101,0.03309844606098117,-6.208924935085704,5.334829630611342e-10,34.53125,True
Disclosure under SEBI Takeover Regulations,t3,2020-2022,5d,640,-0.014296871894087007,-0.019166182469551263,0.053331013992798576,-6.781896718793375,1.1860825814485566e-11,33.4375,True
Disclosure under SEBI Takeover Regulations,t3,2023-2024,20d,365,-0.012456117242771757,-0.030835581838150272,0.08725999101337449,-2.7271809567988585,0.006387799731188675,35.06849315068493,True
Disclosure under SEBI Takeover Regulations,t3,2023-2024,2d,365,-0.002696559975129721,-0.0058523325967059225,0.03036507355885126,-1.6966106104947005,0.08977030247030152,35.342465753424655,False
Disclosure under SEBI Takeover Regulations,t3,2023-2024,5d,365,-0.0063638787516411615,-0.009972211905499462,0.047109564072261544,-2.580829078563593,0.009856336750677772,37.26027397260274,True
Disclosure under SEBI Takeover Regulations,t3,2025-2026,20d,518,-0.034392748252420065,-0.026955125911151956,0.10580969272157194,-7.39786339280372,1.3839310925306003e-13,38.22393822393823,True
Disclosure under SEBI Takeover Regulations,t3,2025-2026,2d,518,-0.00505064576866704,-0.0067610050343778205,0.032377493456641745,-3.5503287193679216,0.0003847504072779819,37.45173745173745,True
Disclosure under SEBI Takeover Regulations,t3,2025-2026,5d,518,-0.008693212009694307,-0.011083737572682661,0.041590000728378276,-4.757252721216875,1.9624542418320872e-06,38.22393822393823,True
Dividend,t1,2020-2022,20d,556,-0.013365079085647392,-0.02952708058144593,0.1234391340514964,-2.553030847870298,0.01067900377011963,37.76978417266187,True
Dividend,t1,2020-2022,2d,556,-0.0032730202090830054,-0.008011201226595543,0.04701402496996482,-1.6415671359913764,0.10067974309865055,41.007194244604314,False
Dividend,t1,2020-2022,5d,556,-0.005928213553541321,-0.010994879958275527,0.0649095871625111,-2.1535372529367356,0.031276479610037974,43.16546762589928,True
Dividend,t1,2023-2024,20d,455,0.007982598655076879,-0.01976983754296402,0.12211704526948722,1.3943561139472918,0.16321009364351513,43.07692307692308,False
Dividend,t1,2023-2024,2d,455,-0.002047595121698586,-0.00704037160469273,0.04048738152579046,-1.078773064902262,0.2806889049746756,41.53846153846154,False
Dividend,t1,2023-2024,5d,455,-0.004915687291463524,-0.013541451557960382,0.05959007676060297,-1.7596082972347193,0.07847424374173227,40.21978021978022,False
Dividend,t1,2025-2026,20d,341,4.690863468650663e-05,-0.02162040907674545,0.11363376365723814,0.0076229415712732234,0.9939178315174654,43.401759530791786,False
Dividend,t1,2025-2026,2d,341,-9.294547794550709e-06,-0.003033562216588459,0.040173361501297425,-0.004272354504504886,0.9965911646728347,47.214076246334315,False
Dividend,t1,2025-2026,5d,341,-0.0029391193610672057,-0.011575271330975356,0.06209039588818283,-0.8741178406257207,0.3820540826749602,40.469208211143695,False
Dividend,t2,2020-2022,20d,384,-0.01744869046565714,-0.023168083870983236,0.09696338267172047,-3.5263116564592463,0.0004213907694784264,37.5,True
Dividend,t2,2020-2022,2d,384,-0.0036713680424748617,-0.004425807605885068,0.0391976457892526,-1.8354119347626467,0.06644467668685429,43.48958333333333,False
Dividend,t2,2020-2022,5d,384,-0.005154657113530945,-0.011369311297268037,0.05672825073982166,-1.7805984936947958,0.07497806604066462,41.14583333333333,False
Dividend,t2,2023-2024,20d,452,-0.012327184431936082,-0.02141361093661398,0.09491637291915479,-2.761162567464867,0.005759599921735952,38.49557522123894,True
Dividend,t2,2023-2024,2d,452,-0.004951622357265441,-0.006941434963819715,0.03690824984839986,-2.8522873820098265,0.004340583912482825,40.929203539823014,True
Dividend,t2,2023-2024,5d,452,-0.006411510874460675,-0.01069360570020983,0.04973600106141272,-2.740682564780166,0.00613117098999477,40.26548672566372,True
Dividend,t2,2025-2026,20d,512,-0.014083153846473746,-0.02557862799125421,0.09638336646699604,-3.3062281015037853,0.0009456107466978615,38.8671875,True
Dividend,t2,2025-2026,2d,512,-0.008348649113843434,-0.009060029857092533,0.0399721792254267,-4.725996143550203,2.28989993955003e-06,39.0625,True
Dividend,t2,2025-2026,5d,512,-0.010763572489857615,-0.011099319110000894,0.050800268126493534,-4.794302315677411,1.6324194546802277e-06,36.9140625,True
Dividend,t3,2020-2022,20d,300,-0.01887962059531582,-0.022152061329389516,0.09485300862132279,-3.447488126524199,0.0005658252771374778,36.0,True
Dividend,t3,2020-2022,2d,300,-0.0016174194725390681,-0.004361641989766296,0.034558070500321815,-0.8106507866412371,0.41756624265673503,46.0,False
Dividend,t3,2020-2022,5d,300,-0.009146940885943084,-0.016286080567591954,0.049115146130103864,-3.2256783490606296,0.0012567450750039907,32.33333333333333,True
Dividend,t3,2023-2024,20d,329,-0.01121318275458997,-0.023313578899077814,0.07397382536507438,-2.749468647268239,0.005969197312100721,38.297872340425535,True
Dividend,t3,2023-2024,2d,329,-0.001526776936891489,-0.006118500842588026,0.029751712545054078,-0.9308111364525676,0.3519512680055713,40.42553191489361,False
Dividend,t3,2023-2024,5d,329,-0.006078588999903908,-0.00798014165107852,0.04391301136180003,-2.5107733405710704,0.01204670180357955,41.33738601823708,True
Dividend,t3,2025-2026,20d,422,-0.020578261363111007,-0.028160033186203304,0.08298531223566968,-5.0940554958996795,3.504840998832357e-07,35.78199052132701,True
Dividend,t3,2025-2026,2d,422,-0.001209057036710506,-0.0017147599579233619,0.03125122772380807,-0.7947598715897741,0.42675319770179143,48.5781990521327,False
Dividend,t3,2025-2026,5d,422,-0.006905856763997532,-0.007759546360584069,0.0422434721962916,-3.358258974491435,0.0007843509063544165,40.28436018957346,True
ESOP/ESOS/ESPS,t1,2020-2022,20d,482,0.006170377867808259,-0.0193731754896182,0.14883298082289684,0.9101984672873602,0.3627178523345521,42.11618257261411,False
ESOP/ESOS/ESPS,t1,2020-2022,2d,482,-8.629627591725907e-06,-0.005819688326054062,0.045206289553024914,-0.004190990834002858,0.9966560829080708,46.058091286307054,False
ESOP/ESOS/ESPS,t1,2020-2022,5d,482,0.00436913860969466,-0.007378284233444554,0.07364480353824476,1.3024985064498604,0.19274602819709952,45.643153526970956,False
ESOP/ESOS/ESPS,t1,2023-2024,20d,612,0.003652028645078244,-0.010868862305109528,0.10481212814280229,0.861982298322773,0.3886972589287737,43.4640522875817,False
ESOP/ESOS/ESPS,t1,2023-2024,2d,612,-0.0013272765755149994,-0.00537608033245196,0.033918413934790864,-0.9680585051725851,0.33301515174290297,42.810457516339866,False
ESOP/ESOS/ESPS,t1,2023-2024,5d,612,0.0005723841083881465,-0.005415128127233659,0.05145183717280076,0.27520884776766275,0.7831557898060832,41.993464052287585,False
ESOP/ESOS/ESPS,t1,2025-2026,20d,344,-0.00271536064997754,-0.015048717940632061,0.10575811933455545,-0.4762039813872755,0.6339290633325881,44.47674418604651,False
ESOP/ESOS/ESPS,t1,2025-2026,2d,344,-0.00233056312677332,-0.0039209565306903005,0.03210663684326035,-1.3463106349553513,0.17820235747160407,42.73255813953488,False
ESOP/ESOS/ESPS,t1,2025-2026,5d,344,3.65668027384466e-05,-0.00876921763057431,0.05754701227594073,0.011785375635849478,0.9905968484126443,41.27906976744186,False
ESOP/ESOS/ESPS,t2,2020-2022,20d,433,-0.01095697923653051,-0.022742031541942653,0.10415604927975211,-2.189022817132108,0.028595181649127614,39.260969976905315,True
ESOP/ESOS/ESPS,t2,2020-2022,2d,433,-0.003804732562987563,-0.007226824922058728,0.03293787141008192,-2.4036573295281625,0.016231980680644815,38.106235565819865,True
ESOP/ESOS/ESPS,t2,2020-2022,5d,433,-0.005457370206530511,-0.007789514129410646,0.048885940544097395,-2.322968862902432,0.02018082520755192,42.263279445727484,True
ESOP/ESOS/ESPS,t2,2023-2024,20d,955,-0.014523401200646545,-0.021746382209940185,0.08724037290049903,-5.144610587855269,2.6807629883496476e-07,38.21989528795812,True
ESOP/ESOS/ESPS,t2,2023-2024,2d,955,-0.005634413720835444,-0.008172110207735783,0.028007364467089953,-6.216961469113372,5.068741640454302e-10,38.010471204188484,True
ESOP/ESOS/ESPS,t2,2023-2024,5d,955,-0.0062826164089927125,-0.009502703473681873,0.043569931861762626,-4.456104319382527,8.346243008396725e-06,39.79057591623037,True
ESOP/ESOS/ESPS,t2,2025-2026,20d,720,-0.0023559393599149737,-0.0061017481365603365,0.0830730614380568,-0.7609745640924032,0.4466722600191583,46.25,False
ESOP/ESOS/ESPS,t2,2025-2026,2d,720,-0.0010093634702864026,-0.003054903124905528,0.03042296045364005,-0.8902507710930303,0.3733312483579553,45.83333333333333,False
ESOP/ESOS/ESPS,t2,2025-2026,5d,720,-0.0019144205988416406,-0.0014410755225724436,0.045356170806536235,-1.1325756615906029,0.2573924941748025,48.05555555555556,False
ESOP/ESOS/ESPS,t3,2020-2022,20d,667,-0.020225852592805613,-0.030823099713264135,0.09110298726873191,-5.733728662770238,9.824645977324948e-09,34.78260869565217,True
ESOP/ESOS/ESPS,t3,2020-2022,2d,667,-0.004760314837853339,-0.007066018680258024,0.027671313411765652,-4.442923349129498,8.874478791655754e-06,37.78110944527736,True
ESOP/ESOS/ESPS,t3,2020-2022,5d,667,-0.004229974623868815,-0.006578212808424633,0.04686267378893952,-2.331168225756223,0.019744490886952085,42.4287856071964,True
ESOP/ESOS/ESPS,t3,2023-2024,20d,995,-0.02173434379842717,-0.019856721806568167,0.07048431749557209,-9.726701185959746,2.319945755090315e-22,36.582914572864325,True
ESOP/ESOS/ESPS,t3,2023-2024,2d,995,-0.0036214942368945303,-0.005296970424754965,0.023524608026389233,-4.855980599276397,1.1979243063874484e-06,40.10050251256281,True
ESOP/ESOS/ESPS,t3,2023-2024,5d,995,-0.006361494440123249,-0.00857705438678602,0.03713346619322063,-5.403873852442892,6.521681834825759e-08,39.19597989949749,True
ESOP/ESOS/ESPS,t3,2025-2026,20d,877,-0.008299164276499727,-0.009659750409363177,0.07723929125914662,-3.181968513418224,0.0014627772021281514,45.26795895096921,True
ESOP/ESOS/ESPS,t3,2025-2026,2d,877,-0.0013470838649290613,-0.0017489290507992639,0.023709843947931526,-1.6825413080837799,0.09246392182099261,45.83808437856328,False
ESOP/ESOS/ESPS,t3,2025-2026,5d,877,-0.00202817174111178,-0.0034806576584602844,0.03908561472687473,-1.5366946426418866,0.12436810366365667,46.29418472063854,False
Financial Result Updates,t1,2020-2022,20d,1745,-0.011580769016551876,-0.030330638819197953,0.12915489317146975,-3.7456246169192227,0.00017994549462600678,37.59312320916906,True
Financial Result Updates,t1,2020-2022,2d,1745,-0.00597907338885153,-0.012079520542097155,0.04661215186071,-5.358366895046571,8.397757071380352e-08,37.249283667621775,True
