transition,pub_period,pub_year,review_date,E_source,cell,isin,symbol,company_name,prev_rank,cur_rank,prev_category,category,drop_reason,qty,entry_open,exit_open,gross_ret,net_ret,cost_frac,fees,bench_ret,ar_net,ar_gross,pre_ar_20d,pre_ar_60d
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-MID,INE233A01035,GODREJIND,Godrej Industries Ltd.,269,249,SMALL,MID,,27.0,902.0,876.0,-0.02882483370288247,-0.03554314244211354,0.006718308739231071,69.336926417304,0.012522846437142299,-0.04806598887925584,-0.04134768014002477,-0.08132556543077163,-0.15326315393094192
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),PROMOTION-TO-MID,INE472A01039,BLUESTARCO,Blue Star Ltd,294,250,SMALL,MID,,14.0,1710.6,1656.95,-0.031363264351689346,-0.038079875777619954,0.0067166114259306076,68.3846012668972,0.012522846437142299,-0.05060272221476225,-0.043886110788831645,-0.15801567780849002,-0.0709092280312551
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE930H01031,KPRMILL,K.P.R. Mill Ltd.,226,251,MID,SMALL,,27.0,891.5,835.7,-0.06259113853056641,-0.06914749036981716,0.00655635183925074,67.87469628058321,0.012522846437142299,-0.08167033680695945,-0.07511398496770871,-0.08017919316557176,-0.188256931072746
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE092A01019,TATACHEM,Tata Chemicals Ltd,224,252,MID,SMALL,,22.0,1101.75,1066.0,-0.03244837758112096,-0.039151591924614704,0.006703214343493746,68.992812586498,0.012522846437142299,-0.051674438361757,-0.044971224018263256,-0.13869707338303905,-0.25199257004439435
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE410P01011,NH,Narayana Hrudayalaya Limited,249,256,MID,SMALL,,19.0,1256.35,1239.15,-0.013690452501293304,-0.020498016254517526,0.006807563753224222,68.65057364931361,0.012522846437142299,-0.033020862691659825,-0.026213298938435603,-0.1969343874859094,-0.2971384476932659
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE424H01027,SUNTV,SUN TV NETWORK LIMITED,235,257,MID,SMALL,,31.0,784.75,890.2,0.13437400446001924,0.12683504975855442,0.007538954701464817,73.3840398327346,0.012522846437142299,0.11431220332141212,0.12185115802287694,-0.14873674042708585,0.0036114491102132718
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE462A01022,,Bayer CropScience Limited.,242,260,MID,SMALL,no NSE symbol in AMFI list (BSE-only),,,,,,,,,,,,
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE325A01013,TIMKEN,Timken India Ltd,236,261,MID,SMALL,,5.0,4334.95,4196.05,-0.03204189206334551,-0.038824731154441516,0.006782839091096005,63.389374272914,0.012522846437142299,-0.051347577591583815,-0.04456473850048781,-0.08397821340555311,0.22479067522413798
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE536A01023,GRINDWELL,Grindwell Norton Ltd.,234,263,MID,SMALL,,8.0,2884.65,2448.7,-0.1511275198030958,-0.1572674844502836,0.006139964647187801,63.6181785403952,0.012522846437142299,-0.1697903308874259,-0.1636503662402381,0.027979898465912312,0.18166205800792556
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE825V01034,MANYAVAR,Vedant Fashions Limited,198,265,MID,SMALL,,22.0,1094.6,1102.25,0.00698885437602792,8.321879634398677e-05,0.006905635579683933,69.6305835045284,0.012522846437142299,-0.012439627640798312,-0.005533992061114379,-0.1375376507482271,-0.0746036023347596
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE640A01023,SKFINDIA,SKF India Ltd.,229,267,MID,SMALL,,3.0,6349.0,5434.15,-0.1440935580406364,-0.15041463097974994,0.006321072939113548,55.42847122383661,0.012522846437142299,-0.16293747741689224,-0.1566164044777787,-0.13990416331468847,0.16409673779480483
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE387A01021,SUNDRMFAST,Sundram Fasteners Ltd.,218,269,MID,SMALL,,17.0,1409.35,1362.0,-0.03359704828467014,-0.04030214462636883,0.006705096341698691,68.35236213193741,0.012522846437142299,-0.05282499106351113,-0.04611989472181244,-0.039165193884864724,0.045473756751628125
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE473B01035,HATSUN,Hatsun Agro Products Ltd.,230,272,MID,SMALL,,22.0,1109.95,1184.45,0.06712014054687154,0.059921529137933804,0.007198611408937738,71.90213647797201,0.012522846437142299,0.047398682700791506,0.054597294109729244,-0.14073092949185795,-0.20909563322171354
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE531A01024,KANSAINER,Kansai Nerolac Paints,219,273,MID,SMALL,,92.0,268.6,295.0,0.09828741623231552,0.09093991832128645,0.007347497911029066,73.3686213597824,0.012522846437142299,0.07841707188414415,0.08576456979517322,-0.2077689018547707,-0.31291942877057466
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE741K01010,CREDITACC,CreditAccess Grameen Ltd.,239,274,MID,SMALL,,18.0,1329.05,1292.0,-0.027877055039313814,-0.03461188916448499,0.006734834125171174,68.4149968196388,0.012522846437142299,-0.04713473560162729,-0.04039990147645611,-0.25131963058941875,-0.36471928311632873
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE131B01039,RELAXO,Relaxo Footwears Ltd.,243,286,MID,SMALL,,29.0,843.0,812.0,-0.03677342823250296,-0.043449319061568015,0.0066758908290650565,69.339914104348,0.012522846437142299,-0.05597216549871031,-0.04929627466964526,-0.16907113383873518,-0.26872152112450143
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE331A01037,RAMCOCEM,The Ramco Cements Limited,248,294,MID,SMALL,,30.0,809.0,807.95,-0.001297898640296613,-0.008156764970398633,0.00685886633010202,69.843615203238,0.012522846437142299,-0.020679611407540932,-0.013820745077438912,-0.1319905131403598,-0.3006530158354799
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE872J01023,DEVYANI,Devyani International Limited,240,298,MID,SMALL,,150.0,165.35,183.0,0.10674327184759602,0.09935565908810018,0.007387612759495843,73.79772799833,0.012522846437142299,0.08683281265095788,0.09422042541045372,-0.16048050942958025,-0.1839381383351839
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE140A01024,PEL,Piramal Enterprises Limited,238,299,MID,SMALL,,26.0,935.2,990.05,0.0586505560307955,0.051491720045580225,0.007158835985215273,71.45146580520282,0.012522846437142299,0.038968873608437926,0.0461277095936532,-0.005251395978747464,-0.16975894354812326
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE530B01024,IIFL,IIFL FINANCE LIMITED,244,304,MID,SMALL,,47.0,523.0,430.75,-0.17638623326959846,-0.18235714956589655,0.00597091629629809,66.083635666259,0.012522846437142299,-0.19487999600303885,-0.18890907970674076,0.08504522265054293,0.20194339476586154
2023H2->2024H1,2024H1,2024,2024-07-05,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE256A01028,ZEEL,Zee Entertainment Enterprises Ltd.,231,348,MID,SMALL,,165.0,151.1,136.0,-0.099933818663137,-0.1062797473429754,0.0063459286798384085,68.769947923158,0.012522846437142299,-0.1188025937801177,-0.1124566651002793,-0.18623187092961802,-0.26647408604760225
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE067A01029,CGPOWER,CG Power and Industrial Solutions Limited,103,85,MID,LARGE,,34.0,719.7,607.2,-0.1563151313047103,-0.1623898260891231,0.006074694784412804,66.3646595685,-0.07224600847284879,-0.09014381761627432,-0.08406912283186152,-0.06293569615212169,-0.13675725576200448
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE415G01027,RVNL,Rail Vikas Nigam Limited,137,92,MID,LARGE,,59.0,420.0,411.6,-0.019999999999999907,-0.026751423225446214,0.006751423225446307,70.49726806161121,-0.07224600847284879,0.045494585247402575,0.05224600847284888,-0.09415685055366174,-0.18049348132225418
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE726G01019,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,104,95,MID,LARGE,,37.0,661.0,609.4,-0.07806354009077154,-0.08453171914788238,0.006468179057110834,68.3174397101584,-0.07224600847284879,-0.01228571067503359,-0.005817531617922755,-3.2593163353245025e-05,-0.16098608403722903
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE455K01017,POLYCAB,Polycab India Limited,102,97,MID,LARGE,,3.0,7150.0,6039.0,-0.15538461538461534,-0.16155545303912067,0.006170837654505323,60.161196624515995,-0.07224600847284879,-0.08930944456627188,-0.08313860691176655,-0.018794382097868212,-0.0887426311923083
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE121J01017,INDUSTOWER,INDUS TOWERS LIMITED,111,98,MID,LARGE,,75.0,329.8,358.25,0.08626440266828372,0.07897792868465436,0.00728647398362936,73.116395853045,-0.07224600847284879,0.15122393715750315,0.1585104111411325,-0.06840590821932768,-0.15171988600998865
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE298A01020,CUMMINSIND,Cummins India Ltd.,101,99,MID,LARGE,,7.0,3215.0,2860.0,-0.11041990668740276,-0.1167819066241308,0.0063619999367280355,63.38316219321999,-0.07224600847284879,-0.044535898151282005,-0.03817389821455397,-0.06135465832279363,-0.18922468949109972
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE663F01024,NAUKRI,Info Edge(India) Ltd.,113,100,MID,LARGE,,14.0,1689.8000000000002,1547.0,-0.08450704225352124,-0.0909648251997619,0.006457782946240664,66.44660884123842,-0.07224600847284879,-0.018718816726913112,-0.012261033780672448,0.0581269039884833,0.008740791408551996
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE437A01024,APOLLOHOSP,Apollo Hospitals Enterprises Ltd.,95,102,LARGE,MID,,3.0,7448.75,6826.15,-0.08358449404262469,-0.09008633646766073,0.006501842425036042,63.668579883045595,-0.07224600847284879,-0.017840327994811944,-0.011338485569775902,0.06567273416669916,0.02546258455956618
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE634S01028,MANKIND,Mankind Pharma Limited,97,103,LARGE,MID,,8.0,2928.0,2556.0,-0.12704918032786883,-0.13329991749293224,0.006250737165063414,64.91810188915201,-0.07224600847284879,-0.06105390902008345,-0.05480317185502004,0.1405330859726539,0.04123716678748979
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE095A01012,INDUSINDBK,IndusInd Bank Ltd.,71,106,LARGE,MID,,25.0,985.9,1052.4,0.06745105994522782,0.06025682441006808,0.007194235535159743,72.43456019355001,-0.07224600847284879,0.13250283288291687,0.1396970684180766,0.0004864774786021986,-0.3142072776569548
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE749A01030,JINDALSTEL,Jindal Steel & Power Ltd,93,107,LARGE,MID,,26.0,937.0,810.2,-0.13532550693703305,-0.14150853070998448,0.006183023772951435,66.6712868069536,-0.07224600847284879,-0.06926252223713569,-0.06307949846418426,0.007564726275974598,-0.1058021100227795
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE476A01022,CANBK,Canara Bank,80,109,LARGE,MID,,254.0,97.9,93.7,-0.04290091930541373,-0.049535051565219756,0.006634132259806025,70.0990498781936,-0.07224600847284879,0.022710956907629032,0.029345089167435057,-0.08609707004899803,-0.104279068626006
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE257A01026,BHEL,Bharat Heavy Electricals Ltd.,96,113,LARGE,MID,,110.0,224.82,207.06,-0.07899653055777955,-0.08545284095737748,0.006456310399597931,68.8787791390272,-0.07224600847284879,-0.013206832484528697,-0.006750522084930766,-0.08700521796206506,-0.1998176837660417
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE692A01016,UNIONBANK,Union Bank of India,75,114,LARGE,MID,,220.0,113.0,116.55,0.03141592920353986,0.024408251532293868,0.007007677671245993,71.99528864098802,-0.07224600847284879,0.09665426000514266,0.10366193767638865,-0.08197062601841676,-0.03769380234295905
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE070A01015,SHREECEM,Shree Cements Ltd.,86,115,LARGE,MID,"notional Rs25,000 buys <1 share at Rs26,182.26",,,,,,,,,,,,
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE008A01015,IDBI,IDBI Bank Ltd,92,116,LARGE,MID,,329.0,75.7,79.67,0.052443857331571975,0.04533169633160239,0.007112160999969586,72.63904435924924,-0.07224600847284879,0.11757770480445118,0.12468986580442076,-0.10196365465963209,-0.14240628527701493
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE848E01016,NHPC,NHPC Limited,90,117,LARGE,MID,,314.0,79.29,78.8,-0.006179846134443334,-0.012997686741763381,0.006817840607320047,71.11087504422471,-0.07224600847284879,0.05924832173108541,0.06606616233840545,-0.06359581155415783,-0.1751387859305059
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE399L01023,ATGL,ADANI TOTAL GAS LIMITED,77,122,LARGE,MID,,35.0,704.95,629.0,-0.10773813745655725,-0.11405153083799391,0.0063133933814366605,68.02347711502901,-0.07224600847284879,-0.04180552236514512,-0.03549212898370846,-0.00843443526261678,-0.09646545414814933
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE200A01026,GVT&D,GE Vernova T&D India Limited,259,200,SMALL,MID,,12.0,2025.0,1655.7,-0.1823703703703703,-0.18831870081798052,0.005948330447610228,65.3599187366832,-0.07224600847284879,-0.11607269234513173,-0.1101243618975215,,
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE466L01038,360ONE,360 ONE WAM LIMITED,254,222,SMALL,MID,,20.0,1195.0,981.5,-0.1786610878661088,-0.18463900388136034,0.00597791601525155,64.63793715004002,-0.07224600847284879,-0.11239299540851155,-0.10641507939326,0.12161547181656274,0.14111746533698977
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE918Z01012,KAYNES,KAYNES TECHNOLOGY INDIA LIMITED,310,246,SMALL,MID,,3.0,7299.05,4500.0,-0.38348141196457075,-0.38849113214745334,0.005009720182882593,55.9179914912118,-0.07224600847284879,-0.31624512367460456,-0.31123540349172196,0.17050074016998007,0.29193559952666326
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE647O01011,ABFRL,Aditya Birla Fashion and Retail Limited,266,250,SMALL,MID,,92.0,269.65,283.05,0.04969404783979248,0.04259319333424294,0.0071008545055495365,72.3464915595744,-0.07224600847284879,0.11483920180709173,0.12194005631264127,-0.11365225820927438,-0.2565978402311908
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE438A01022,APOLLOTYRE,Apollo Tyres Ltd,231,251,MID,SMALL,,50.0,498.0,421.95,-0.15271084337349405,-0.15879242141955963,0.006081578046065572,67.34415593373,-0.07224600847284879,-0.08654641294671084,-0.08046483490064527,-0.044821936409945584,-0.045927458467686755
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE575P01011,STARHEALTH,Star Health and Allied Insurance Company Limited,225,253,MID,SMALL,,51.0,481.5,444.0,-0.07788161993769471,-0.08434807906746522,0.006466459129770508,68.53519082745001,-0.07224600847284879,-0.012102070594616432,-0.005635611464845924,0.017389716629588103,-0.19343235387152313
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE03JT01014,GODIGIT,Go Digit General Insurance Limited,239,254,MID,SMALL,,79.0,314.65,300.3,-0.04560622914349266,-0.052227007554908944,0.006620778411416284,70.00935625750981,-0.07224600847284879,0.020019000917939844,0.026639779329356128,-0.07308135621211631,-0.20757897336990694
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE103A01014,MRPL,Mangalore Refinery & Petrochemicals,202,255,MID,SMALL,,172.0,145.0,126.0,-0.13103448275862073,-0.13722394109476044,0.006189458336139708,67.98582108513598,-0.07224600847284879,-0.06497793262191165,-0.05878847428577194,-0.044720747112396375,-0.2238481432416406
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE545U01014,BANDHANBNK,Bandhan Bank Limited,223,261,MID,SMALL,,162.0,154.0,150.0,-0.025974025974025983,-0.03269111470008912,0.006717088726063136,70.71308539689599,-0.07224600847284879,0.03955489377275967,0.046271982498822806,-0.11539614368271112,-0.23399297665074625
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE068V01023,GLAND,Gland Pharma Limited,236,263,MID,SMALL,,13.0,1870.0,1477.95,-0.20965240641711225,-0.21546339991508479,0.005810993497972539,64.69438243958581,-0.07224600847284879,-0.143217391442236,-0.13740639794426346,0.06596777268472831,0.08153259417969116
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE474Q01031,MEDANTA,Global Health Limited,212,265,MID,SMALL,,23.0,1063.0,1065.0,0.0018814675446847673,-0.004988576355049235,0.006870043899734002,70.32163471120799,-0.07224600847284879,0.06725743211779955,0.07412747601753356,-0.06788518437747382,0.03995390649274677
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE0FS801015,MSUMI,Motherson Sumi Wiring India Limited,238,266,MID,SMALL,,647.0,38.53333333333333,38.06666666666666,-0.01211072664359869,-0.018897898872393903,0.006787172228795213,71.03333286754054,-0.07224600847284879,0.053348109600454885,0.0601352818292501,-0.05583024619221466,-0.16287436047010506
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE531E01026,HINDCOPPER,Hindustan Copper Ltd.,237,269,MID,SMALL,,104.0,237.63,241.0,0.014181711063417923,0.007256829470546622,0.0069248815928713015,71.22447614254304,-0.07224600847284879,0.07950283794339541,0.08642771953626671,-0.1572885145960511,-0.2823607168103939
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE511C01022,POONAWALLA,POONAWALLA FINCORP LIMITED,205,270,MID,SMALL,,78.0,316.0,315.0,-0.0031645569620253333,-0.010003999114690854,0.00683944215266552,70.635727319256,-0.07224600847284879,0.062242009358157935,0.06908145151082346,-0.08401979998638098,-0.23232702838282404
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE148O01028,DELHIVERY,Delhivery Limited,228,273,MID,SMALL,,73.0,338.85,328.5,-0.030544488711819473,-0.037244075237632734,0.006699586525813261,70.13074989640862,-0.07224600847284879,0.035001933235216054,0.041701519761029315,-0.011475697019516007,-0.2194397780999815
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE342J01019,ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,241,281,MID,SMALL,,12.0,1941.4999999999993,1825.2999999999993,-0.05985063095544685,-0.06644265132661409,0.00659202037116724,66.2736523886688,-0.07224600847284879,0.0058033571462347,0.01239537751740194,-0.047489462895804246,-0.28127650076392174
2024H1->2024H2,2024H2,2025,2025-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE248A01017,ITI,ITI Limited (Indian Teleph.Ind.Ltd),242,283,MID,SMALL,no open price on entry and/or exit day,,,,,,,,,,,,
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE053A01029,INDHOTEL,Indian Hotels Co. Ltd,101,77,MID,LARGE,,33.0,737.9,749.8,0.01612684645615925,0.00918260727393494,0.00694423918222431,70.46167922469961,0.0005590271190567542,0.008623580154878185,0.015567819337102495,-0.08453397560165787,-0.3210457661533028
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE343H01029,SOLARINDS,Solar Industries India Limited,108,79,MID,LARGE,,1.0,16710.0,14426.0,-0.13668461998803116,-0.14315965192394198,0.006475031935910813,50.710179216368,0.0005590271190567542,-0.14371867904299873,-0.13724364710708792,-0.02781730731355614,0.25104363694158116
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE249Z01020,MAZDOCK,Mazagon Dock Shipbuilders Limited,119,81,MID,LARGE,,7.0,3264.0,2787.4,-0.14601715686274508,-0.1521897073600157,0.0061725504972706124,63.2652946291624,0.0005590271190567542,-0.15274873447907245,-0.14657618398180183,-0.07305059148041415,0.07935805235888771
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE027H01010,MAXHEALTH,Max Healthcare Institute Limited,111,82,MID,LARGE,,19.0,1303.9,1245.6,-0.04471201779277567,-0.051339438029825324,0.006627420237049653,69.8511484380804,0.0005590271190567542,-0.05189846514888208,-0.045271044911832425,0.0638366207183656,-0.1307921980832989
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE070A01015,SHREECEM,Shree Cements Ltd.,115,84,MID,LARGE,"notional Rs25,000 buys <1 share at Rs31,332.54",,,,,,,,,,,,
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE634S01028,MANKIND,Mankind Pharma Limited,103,87,MID,LARGE,,10.0,2420.0,2637.0,0.08966942148760326,0.08235163096950071,0.0073177905181025515,71.96471159916,0.0005590271190567542,0.08179260385044396,0.08911039436854651,-0.011795458913117285,-0.28426598717651497
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE437A01024,APOLLOHOSP,Apollo Hospitals Enterprises Ltd.,102,93,MID,LARGE,,3.0,7605.0,7312.0,-0.03852728468113087,-0.04524088207154864,0.006713597390417769,65.733065911308,0.0005590271190567542,-0.04579990919060539,-0.03908631180018762,0.040696105476061284,-0.17369999265183278
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE692A01016,UNIONBANK,Union Bank of India,114,96,MID,LARGE,,164.0,151.65,128.9,-0.150016485328058,-0.15611235487432296,0.006095869546264954,67.352749003612,0.0005590271190567542,-0.1566713819933797,-0.15057551244711476,-0.052459580485051505,-0.052990798881064505
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE326A01037,LUPIN,Lupin Ltd,110,98,MID,LARGE,,12.0,1975.0,1889.0,-0.04354430379746832,-0.05020667424385261,0.006662370446384291,67.541975938464,0.0005590271190567542,-0.050765701362909366,-0.044103330916525074,-0.055737978672107724,-0.27032375563608246
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE749A01030,JINDALSTEL,Jindal Steel & Power Ltd,107,100,MID,LARGE,,26.0,950.55,983.0,0.03413813055599402,0.02711300611241363,0.007025124443580388,71.73627510204759,0.0005590271190567542,0.026553978993356875,0.03357910343693726,-0.055863764445762576,-0.13649575329858044
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE0ONG01011,NTPCGREEN,NTPC GREEN ENERGY LIMITED,82,105,LARGE,MID,,234.0,106.3,105.89,-0.003857008466603973,-0.010687106105026323,0.00683009763842235,71.11996110700488,0.0005590271190567542,-0.011246133224083077,-0.004416035585660727,-0.07331480901526743,-0.21094430443140322
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE121E01018,JSWENERGY,JSW Energy Limited,74,106,LARGE,MID,,48.0,510.0,539.0,0.056862745098039236,0.04971729291829674,0.007145452179742495,71.782510698816,0.0005590271190567542,0.049158265799239986,0.05630371797898248,-0.0682622026547004,-0.2751300402374013
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE016A01026,DABUR,Dabur India Ltd.,94,110,LARGE,MID,,48.0,512.5,529.65,0.03346341463414637,0.02643869113802033,0.00702472349612604,71.4610144007136,0.0005590271190567542,0.025879664018963577,0.03290438751508962,-0.005566269246528144,-0.19491589777743323
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE726G01019,ICICIPRULI,ICICI Prudential Life Insurance Company Limited,95,111,LARGE,MID,,37.0,668.0,609.05,-0.08824850299401199,-0.09465869985311726,0.006410196859105266,68.6118944207798,0.0005590271190567542,-0.09521772697217401,-0.08880753011306874,-0.017374241800908186,-0.09921154735495863
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE323A01026,BOSCHLTD,Bosch Ltd,96,112,LARGE,MID,"notional Rs25,000 buys <1 share at Rs36,061.98",,,,,,,,,,,,
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE455K01017,POLYCAB,Polycab India Limited,97,114,LARGE,MID,,3.0,6670.0,6931.5,0.03920539730134931,0.032003580995011216,0.0072018163063380936,61.218560978406,0.0005590271190567542,0.03144455387595446,0.038646370182292555,0.04471542175026877,0.04445006210452007
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE00H001014,SWIGGY,SWIGGY LIMITED,80,115,LARGE,MID,,65.0,378.15,397.2,0.05037683458944864,0.04326660386231018,0.007110230727138456,71.84522910281099,0.0005590271190567542,0.04270757674325343,0.049817807470391884,-0.016704423045982963,-0.12498302900170444
2024H2->2025H1,2025H1,2025,2025-07-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE298A01020,CUMMINSIND,Cummins India Ltd.,99,119,LARGE,MID,,7.0,3455.0,3566.0,0.03212735166425462,0.02509825111295738,0.00702910055129724,70.490794426796,0.0005590271190567542,0.024539223993900627,0.03156832454519787,-0.05788840302095166,-0.11568554158910183
